  ENSEMBLE_MEMBER  COLUMN_HEIGHT   M_FLOW_RATE     SOURCE_START    SOURCE_DURAT    TOP_HAT_THICK   SUZUKI_A        SUZUKI_L        WIND_U          WIND_V          CLOUD_HEIGHT    CLOUD_THICK     FI_MEAN         DIAMETER_AGGR   DENSITY_AGGR    
      1524          0.08897         0.67183         0.86651         0.29940        -0.26036        -0.40804         0.03373        -0.53120        -0.56580        -0.83223        -0.68470         0.34964         0.52143         0.80958
      1525          0.94002         0.42109        -0.52791         0.16756        -0.11983         0.03132        -0.69176        -0.69700         0.50094        -0.96628         0.51852        -0.73212        -0.62781         0.38814
      1526          0.39424        -0.38755         0.49956        -0.44739        -0.57651        -0.61290         0.50020         0.55659         0.23755         0.80988         0.86829         0.90019        -0.16286        -0.31638
      1527         -0.31321         0.58272        -0.13849        -0.98380        -0.77144         0.24631        -0.87336         0.99587         0.45733        -0.82692         0.44301         0.47923         0.95105        -0.77878
      1528         -0.09634        -0.70121        -0.29152         0.99481         0.58761        -0.07208         0.10048         0.60409        -0.86169         0.54114        -0.83851        -0.66462         0.99161         0.97323
      1529         -0.41802        -0.89071         0.37193        -0.79449        -0.43727        -0.32790         0.48761        -0.28916        -0.85307        -0.35333        -0.71845        -0.40047         0.02681         0.63847
      1530         -0.02500        -0.71187         0.20603         0.03563         0.02021         0.98132         0.17498        -0.70787        -0.48208         0.51350        -0.58793         0.89708         0.67931         0.66045
      1531         -0.96774         0.16642         0.15622        -0.78987         0.58786        -0.17896        -0.63478        -0.32184        -0.80304        -0.55264         0.25991        -0.83071         0.60577         0.28807
      1532          0.95247        -0.74947         0.65199        -0.38777        -0.23640         0.46043        -0.64001        -0.22321        -0.17685        -0.89166         0.21814        -0.41925         0.44843         0.69646
      1533         -0.44979         0.02716        -0.56675         0.30808         0.32100        -0.56284        -0.05552        -0.00127        -0.68938        -0.81155         0.78648        -0.93098        -0.90680        -0.88823
      1534         -0.45441         0.53913         0.87993         0.50651         0.76333        -0.22993        -0.23563        -0.51645        -0.70275        -0.48435         0.94852        -0.40706         0.62031         0.59955
      1535          0.66926        -0.29213        -0.81406        -0.43971        -0.76965         0.67330         0.33313        -0.21849        -0.09583         0.87516         0.15966        -0.42659        -0.35643        -0.66987
      1536          0.42071         0.83843        -0.30625        -0.26692         0.89934         0.54356         0.04868         0.13181        -0.20698         0.72171        -0.52044        -0.13174        -0.23723        -0.16320
      1537         -0.72483        -0.11395        -0.17470        -0.72959         0.33019         0.70914         0.43430         0.75946        -0.74059         0.48638         0.65718        -0.04474        -0.65669        -0.10717
      1538          0.13051        -0.75163         0.56593        -0.69619         0.62225        -0.79691         0.11393         0.66210        -0.74790         0.30945         0.34288         0.57231        -0.67217         0.34085
      1539          0.31884        -0.22783        -0.97030         0.82887        -0.20990         0.71627         0.63134        -0.61406         0.54582         0.82893         0.99613         0.65087        -0.29503        -0.22623
      1540          0.02903        -0.81571         0.85689         0.76404         0.31745        -0.28858         0.92200        -0.69121         0.26300         0.97740         0.78839         0.96135         0.56776         0.51140
      1541         -0.94702        -0.96835        -0.17908         0.21319        -0.18240         0.19939        -0.27050        -0.07005         0.25365         0.53176        -0.82298         0.65753        -0.03965         0.09513
      1542         -0.14968        -0.29960        -0.38082         0.51812        -0.67969         0.94003         0.10751        -0.10362        -0.50051        -0.48706         0.39510         0.18315         0.57211        -0.21940
      1543          0.50856        -0.13716        -0.71157         0.08103         0.97808         0.89639         0.65826        -0.14854         0.11270        -0.11171         0.56604         0.60499         0.89943        -0.82798
      1544         -0.16729        -0.76263        -0.70571         0.08766        -0.92993         0.68802        -0.17825        -0.45586         0.99467         0.84672         0.21382         0.16346         0.06094         0.03703
      1545         -0.50476         0.79545         0.02007         0.77075         0.15861        -0.18047        -0.89607         0.59566         0.09919        -0.49003        -0.32435         0.21104        -0.90719         0.75284
      1546          0.91144        -0.80597        -0.35991        -0.02208        -0.69481         0.43333         0.95881        -0.64262        -0.93039         0.70375         0.94222         0.47667         0.88406        -0.12401
      1547          0.83860        -0.22909         0.13576         0.95064         0.88774        -0.96873         0.48971        -0.18113         0.18721         0.40433         0.12608        -0.49834         0.68433        -0.36728
      1548          0.39165         0.95076         0.61665         0.07333         0.63892        -0.62164        -0.65308         0.81522         0.16735        -0.98579        -0.69083        -0.22466        -0.10221         0.77963
      1549         -0.11285         0.39929        -0.23550        -0.91082        -0.05129        -0.39645        -0.09729        -0.62838        -0.22183         0.93364         0.19812         0.92237        -0.83278         0.06143
      1550         -0.46729         0.62835        -0.66024         0.26418        -0.76357         0.60911        -0.61983         0.06666        -0.07999        -0.95955        -0.23282        -0.43871        -0.36427         0.01377
      1551         -0.37867         0.50823         0.98996         0.65788        -0.90486        -0.06024         0.64182         0.48540         0.62896         0.36072         0.85898         0.08684         0.24899        -0.21854
      1552          0.51724        -0.15902        -0.99095         0.10902        -0.50736         0.86557         0.69411        -0.02925         0.06602        -0.63062        -0.22878        -0.14978         0.20351        -0.37171
      1553          0.90272        -0.01271         0.48225        -0.33672        -0.57259        -0.95734        -0.08499         0.59872         0.40939        -0.35306         0.00418        -0.72414        -0.85642        -0.56653
      1554         -0.29742         0.25918        -0.59704         0.63250         0.65932         0.49253         0.75470         0.72854        -0.92379         0.24801         0.10137        -0.82219        -0.09966        -0.74119
      1555          0.30726        -0.56024        -0.08668        -0.78995        -0.38252         0.20808        -0.98700         0.29245         0.65595        -0.09414         0.00945         0.11787         0.01151         0.98298
      1556         -0.20031        -0.91906        -0.24028         0.40243         0.72788        -0.19652        -0.90701        -0.34020         0.09241         0.79494         0.30706         0.01427         0.86279         0.64264
      1557         -0.69729         0.55225        -0.59939         0.34213         0.83147         0.90838         0.99110         0.96021        -0.66646         0.41132         0.74052        -0.68835         0.59477        -0.17905
      1558          0.20781        -0.04919        -0.96932         0.02620        -0.68392         0.16860        -0.17978        -0.84224         0.21801        -0.11647         0.02669        -0.90008        -0.80382        -0.57722
      1559          0.35983        -0.18486        -0.97541        -0.82527         0.41430         0.97873        -0.06012         0.39288         0.06400        -0.41369         0.12730        -0.40808         0.31428        -0.26594
      1560          0.80708        -0.59001         0.26337        -0.11828        -0.97035        -0.20713        -0.40698         0.17552         0.10101         0.87437         0.20908         0.49259         0.38184        -0.05462
      1561          0.55757         0.49705         0.26629        -0.47201         0.33616         0.02227         0.61800         0.37159        -0.85685        -0.10836        -0.28423        -0.06820         0.84724        -0.52122
      1562         -0.24816         0.86240        -0.26476         0.52932        -0.55036        -0.46353        -0.23987        -0.93463         0.85047        -0.26820         0.61217         0.41909        -0.23248         0.14366
      1563         -0.85274        -0.89839        -0.52859        -0.87663        -0.18077         0.77081        -0.25687        -0.66997        -0.08455         0.27845         0.82659         0.08605        -0.10517         0.86508
      1564          0.81777         0.64688         0.87178        -0.25365        -0.42613         0.34239         0.55832        -0.16690         0.05130        -0.30141         0.75433        -0.48707        -0.13000         0.20935
      1565          0.55526        -0.62644        -0.75753        -0.96285        -0.94227        -0.07120        -0.03973         0.51117         0.82501         0.91791         0.87088         0.95826        -0.69484        -0.29851
      1566          0.01918         0.31302         0.07023        -0.98084         0.52121        -0.63866         0.58277         0.07123         0.83737         0.18010        -0.79379        -0.74081         0.91578         0.90568
      1567          0.67395         0.21656        -0.59552         0.32538        -0.39421         0.12434         0.58460        -0.53665         0.56995         0.33900         0.38062         0.36254         0.53506         0.15901
      1568         -0.61625        -0.15594        -0.90640         0.84613         0.87950        -0.53832         0.07340         0.60807        -0.42033        -0.55606        -0.47794         0.36313        -0.07199         0.44037
      1569         -0.72361        -0.32003        -0.04386         0.51642         0.14790        -0.93483         0.80973         0.23962        -0.29496         0.70690        -0.88938         0.86719         0.15067        -0.01888
      1570         -0.68954         0.13679         0.78820         0.34631         0.27591         0.94180        -0.42108        -0.38805         0.79122         0.99201         0.94358        -0.14158         0.03037        -0.45161
      1571         -0.59329        -0.12659        -0.68967        -0.32095        -0.90381        -0.66460        -0.00676         0.65416         0.24168         0.81781         0.89276         0.38923        -0.07893         0.42920
      1572          0.03030         0.77455        -0.02059         0.05109         0.95675        -0.20114         0.61915        -0.70032         0.47546        -0.40500        -0.69850        -0.73855        -0.86052         0.65686
      1573         -0.83496         0.90142        -0.90037        -0.10356        -0.07909        -0.04658         0.83686        -0.07219        -0.45459         0.15848         0.49761        -0.14347        -0.05266         0.69590
      1574          0.87786        -0.05072         0.61315         0.93930         0.58613         0.23641        -0.75211        -0.21136        -0.84806         0.11040        -0.74924        -0.38596        -0.11093        -0.03369
      1575         -0.02048        -0.47141         0.28756         0.15666         0.50306        -0.59609         0.39527        -0.75395         0.54430         0.62077        -0.87405        -0.46666         0.56335         0.03047
      1576         -0.39825        -0.61828         0.85460         0.65294         0.95105         0.97845         0.05886         0.00819        -0.76199        -0.00653         0.29226        -0.15499        -0.30702         0.17420
      1577          0.85942         0.48938        -0.12361         0.53253        -0.25578         0.50143        -0.53299        -0.22942         0.06350         0.00874         0.82547         0.22892        -0.50098        -0.51762
      1578          0.00949        -0.91263         0.59068        -0.93329        -0.78884         0.03935        -0.58503         0.84656         0.68880         0.92713        -0.98163         0.35397        -0.39976        -0.34446
      1579          0.40821        -0.51830         0.98096        -0.37674        -0.61074         0.47335        -0.92359        -0.16327         0.28116         0.37508         0.27426        -0.18018        -0.17187         0.04274
      1580         -0.96027         0.72868         0.66645        -0.61333         0.60226        -0.87571        -0.31791        -0.68424         0.12671        -0.67233        -0.72577         0.77470        -0.70226         0.94756
      1581         -0.32201         0.01147        -0.23954        -0.42421         0.18270        -0.27594        -0.70148         0.15545        -0.15202        -0.06051         0.32360        -0.40540        -0.60961         0.33872
      1582         -0.44304         0.18680        -0.26014         0.81255        -0.22477         0.09439         0.73755        -0.79949         0.70733        -0.42395         0.55640         0.38808         0.99546        -0.23964
      1583         -0.19729        -0.52305        -0.46077        -0.31049         0.29603         0.84204        -0.75483         0.26705         0.37969         0.51707        -0.23652         0.04825        -0.60060        -0.84536
      1584         -0.35893        -0.23164        -0.83798         0.18082         0.26200        -0.17332         0.07696        -0.91271         0.26565        -0.70196        -0.99469        -0.11615        -0.52149         0.59102
      1585          0.99629         0.65384         0.46292        -0.88651        -0.38963        -0.34236         0.14387         0.05188        -0.88991         0.15395        -0.71972        -0.53236        -0.46226         0.98147
      1586          0.20608        -0.80907         0.79074         0.48742        -0.07255        -0.03922        -0.27303         0.10032        -0.93198        -0.94987         0.08046         0.70241         0.86453        -0.34256
      1587         -0.22772        -0.91135        -0.66127         0.56622         0.40089        -0.71355        -0.56669        -0.51387        -0.34233         0.52777         0.69867         0.18390         0.69177         0.11932
      1588         -0.22631        -0.32731         0.53416        -0.83469         0.49182        -0.40327        -0.53875        -0.86405        -0.04874         0.16008        -0.72149        -0.76856         0.77400         0.86621
      1589         -0.27330        -0.37748        -0.74001        -0.04815        -0.20069         0.77716        -0.30889         0.40893        -0.98111         0.29679        -0.15625         0.54577        -0.70637         0.92157
      1590          0.92000         0.55291         0.42317         0.51567         0.65623        -0.51191        -0.09554         0.83269         0.92101        -0.11572        -0.67414        -0.23637        -0.48010         0.39805
      1591          0.54918        -0.75839         0.25477         0.52793         0.42076        -0.26391         0.90499        -0.51068         0.01528        -0.98287         0.18646        -0.26194        -0.94226        -0.39968
      1592          0.01825         0.15480         0.63449        -0.68815        -0.33032         0.16045        -0.43497        -0.99915        -0.29187         0.26687         0.82047         0.10718         0.01703        -0.24781
      1593          0.08530         0.16782         0.79640        -0.26907        -0.09821        -0.12075        -0.55636        -0.07935        -0.24568        -0.11761         0.35361         0.50018        -0.93197        -0.85136
      1594          0.33903        -0.49824         0.63595        -0.16161        -0.12449         0.52272         0.71562         0.98364         0.84828         0.69270         0.02438         0.43589         0.04170        -0.27634
      1595         -0.63263        -0.10753        -0.02714        -0.27827        -0.20682        -0.93260        -0.48065        -0.87098        -0.84627         0.66876         0.65835        -0.93817         0.53926        -0.87731
      1596          0.04084        -0.52420        -0.02635         0.43654         0.27335         0.62117        -0.98732        -0.66099         0.20748        -0.88335         0.72099         0.46044        -0.47710        -0.96388
      1597         -0.92724        -0.01021        -0.59123        -0.64417         0.71496         0.64363         0.66089         0.32899         0.85500        -0.49690         0.97797         0.79529        -0.35130        -0.61338
      1598          0.73505        -0.17503         0.40834         0.98493        -0.75781         0.20137         0.64119        -0.68224         0.32377        -0.95093         0.73996        -0.58905        -0.71813         0.28877
      1599          0.67878        -0.01363        -0.87896        -0.89293         0.61011         0.34836         0.38768        -0.16083        -0.69648        -0.54361        -0.43654         0.23811         0.27005         0.75072
      1600          0.98296         0.91859         0.48500        -0.08481         0.13987         0.01794        -0.80545        -0.97722         0.37642         0.65479         0.33472         0.81225         0.95269        -0.48082
      1601          0.62297         0.88798         0.45768         0.03773        -0.25115         0.70376         0.57078         0.77679         0.91076        -0.97118        -0.21371         0.71563        -0.62630         0.54329
      1602         -0.35185         0.40595         0.19592         0.85908         0.14548        -0.88788         0.66990        -0.77058        -0.45602        -0.44767         0.81847         0.10247         0.18894        -0.15149
      1603         -0.69876         0.19331         0.01625        -0.35589        -0.84761        -0.70884        -0.62455        -0.94446         0.23947         0.86442         0.15314         0.81730        -0.25845         0.18616
      1604         -0.55672         0.26153         0.94235         0.06530        -0.07113         0.83226         0.80471         0.48474        -0.79378        -0.70257        -0.01184         0.09471         0.53103        -0.43327
      1605          0.32444        -0.26596         0.85947         0.64127        -0.14471         0.49102        -0.94374        -0.74499         0.46309        -0.32982         0.54046         0.29425        -0.52723        -0.44568
      1606          0.61318        -0.08996        -0.97370        -0.58088         0.97204         0.11879        -0.78113        -0.21002        -0.08661        -0.78073        -0.05561        -0.37892        -0.95651        -0.92813
      1607         -0.46264         0.75076         0.79577         0.81858        -0.65581         0.45592        -0.77410         0.26451         0.54274         0.66186         0.26541        -0.13709         0.73116        -0.23753
      1608          0.07440         0.75166        -0.59948         0.64402         0.19215         0.19568         0.10268        -0.13866        -0.75830         0.04611        -0.28246        -0.45163         0.31108        -0.70147
      1609          0.54808        -0.27396         0.85559        -0.26384        -0.82812        -0.54450        -0.22604        -0.42231         0.23105        -0.91973        -0.17202         0.80023        -0.81885         0.68717
      1610          0.63131        -0.76618         0.08448        -0.85032         0.17419         0.49607         0.61516         0.50667         0.02556         0.87025         0.50976        -0.72643         0.24334        -0.27383
      1611         -0.98431        -0.58031        -0.01286         0.49630        -0.54576        -0.78683         0.34345         0.75733        -0.63824        -0.21711         0.24088         0.51469        -0.00132         0.20632
      1612          0.62175        -0.06163         0.78942         0.64647         0.92755        -0.82370         0.65993         0.38521         0.57346        -0.61859        -0.68281        -0.09302         0.35807        -0.04769
      1613          0.56018         0.09687         0.42660         0.66681         0.51967        -0.95373         0.81424        -0.18188        -0.78223         0.27919        -0.18408        -0.15951         0.12336        -0.95015
      1614          0.44806         0.27456        -0.41240         0.27812         0.01871         0.45539        -0.79753        -0.67240         0.14480         0.75365        -0.68560        -0.56118        -0.70925        -0.65879
      1615         -0.51390         0.49588        -0.01538         0.27933         0.42992        -0.16655        -0.96637         0.38027         0.56308         0.99929         0.30056        -0.59965        -0.13518        -0.37550
      1616          0.22695        -0.13582        -0.58525        -0.19311        -0.98153         0.34658        -0.03888        -0.56574        -0.57496        -0.65657        -0.82768         0.84673        -0.61616         0.83374
      1617         -0.04452         0.72609        -0.08620        -0.05339         0.59165         0.77840        -0.40278         0.19906         0.28709        -0.33617         0.21197         0.00074        -0.00602        -0.36315
      1618         -0.06937        -0.65431        -0.56053         0.84982        -0.70158        -0.66231         0.71131         0.55311        -0.98612         0.08905         0.72659         0.83563         0.04663         0.13160
      1619         -0.18952        -0.93356        -0.86443         0.65319         0.52216         0.07142         0.44880        -0.20450         0.19227         0.88291         0.16071        -0.18177        -0.19635         0.13491
      1620          0.11578         0.61980         0.19500        -0.03257         0.21951         0.16815        -0.73650         0.73323         0.67607         0.12095         0.32846         0.75279        -0.91739        -0.54192
      1621         -0.72020        -0.11827         0.35337        -0.11247        -0.88425        -0.43137         0.38712        -0.53389         0.72471        -0.01555        -0.78835         0.79124        -0.35103         0.45452
      1622         -0.46595        -0.71339         0.93167         0.65487         0.25896         0.44610         0.71207         0.57564        -0.66970        -0.77631         0.63640         0.64267        -0.54891        -0.31087
      1623          0.96046        -0.40425         0.64451        -0.91141         0.17922        -0.41652         0.22368         0.01702         0.29445        -0.01706        -0.67724         0.61166        -0.90305         0.83811
      1624          0.90502         0.57235        -0.38636         0.37458         0.83791        -0.50756         0.05221         0.57298        -0.77955        -0.43164        -0.57855         0.13991        -0.80274        -0.60673
      1625          0.62725        -0.54646        -0.19856         0.62769        -0.36728         0.84581        -0.50631        -0.32932         0.66685        -0.12140        -0.55777         0.17864         0.09064         0.49703
      1626         -0.11173        -0.93573         0.58186        -0.10191        -0.55465        -0.93223        -0.23813         0.30152         0.61828        -0.90123         0.46709        -0.40206        -0.79350        -0.81209
      1627         -0.95336         0.51466         0.39429         0.55803         0.08330        -0.81036         0.74429        -0.88013         0.05886         0.11791        -0.80012        -0.24924        -0.62070        -0.98853
      1628          0.94084        -0.49423        -0.55205         0.80808         0.99062         0.58934        -0.71942        -0.58240        -0.61332         0.42503        -0.34275         0.70678        -0.56176         0.58350
      1629         -0.47026        -0.98950        -0.39445        -0.94478        -0.19927        -0.98567         0.08521         0.79335        -0.70705         0.35500        -0.46482        -0.28532         0.03220         0.35691
      1630         -0.62796        -0.46774        -0.25286         0.94209         0.49980        -0.02862        -0.69534        -0.34292         0.21879        -0.44541         0.17611        -0.67684        -0.61391         0.77401
      1631         -0.67295        -0.00349        -0.74935        -0.22454        -0.52111         0.71058        -0.47748         0.95136         0.39703        -0.44169        -0.74709        -0.80916        -0.82137        -0.31181
      1632         -0.20148        -0.67550         0.44703        -0.50232        -0.56218        -0.52064         0.12594        -0.84606         0.06225        -0.93411        -0.52722         0.94295        -0.92243         0.67492
      1633         -0.63956        -0.72336        -0.88270         0.33029        -0.33934        -0.52284         0.99297        -0.93004        -0.29976        -0.71355        -0.35129         0.68658        -0.19105         0.76531
      1634         -0.95882        -0.48940         0.14699         0.51201         0.83485        -0.68653         0.43221        -0.85900         0.18914        -0.91845        -0.34880         0.25857         0.68034         0.31215
      1635         -0.63294        -0.32096        -0.81860        -0.01942        -0.45812        -0.13359         0.69245        -0.23499        -0.22348         0.84517        -0.76445        -0.55299         0.97824         0.28104
      1636         -0.56488        -0.34458         0.17967        -0.54163         0.57217         0.29976        -0.27171         0.46385         0.53506         0.94214        -0.38579         0.95778        -0.45520        -0.38993
      1637         -0.36530         0.07807         0.62037         0.91608         0.74215         0.24410        -0.67891         0.43172         0.71547         0.36854         0.98534         0.49497        -0.09641         0.70798
      1638         -0.54501         0.37589        -0.03453         0.64288        -0.56044         0.82955         0.96895        -0.71016         0.33867         0.54443         0.10316         0.60529        -0.13667         0.46889
      1639         -0.62436         0.59674         0.94378         0.24238        -0.93954        -0.15633        -0.81479        -0.35936         0.36137         0.08369         0.12161         0.68411        -0.61947         0.52993
      1640          0.36425         0.30867         0.23676        -0.60428         0.17109        -0.62231         0.75836         0.41297         0.03731         0.79464        -0.69133        -0.40656         0.21142        -0.63362
      1641          0.68030         0.66472         0.04366        -0.07973        -0.25197         0.91716         0.85878         0.92008        -0.15346        -0.49670         0.25064         0.66480        -0.64741         0.73533
      1642          0.89305         0.76090         0.16820        -0.69896        -0.06594         0.01702        -0.90585         0.19348         0.15077         0.74928         0.16652         0.25553         0.22092        -0.50628
      1643         -0.67982         0.88348        -0.53729        -0.34417         0.94873         0.18194         0.40758         0.14999        -0.34081        -0.48972        -0.41468        -0.54662         0.11467         0.21980
      1644          0.06156         0.60205         0.62195         0.93997        -0.90025         0.24551         0.85592        -0.69172         0.27808        -0.16769        -0.07344        -0.62136        -0.12909        -0.54514
      1645         -0.46094         0.86631        -0.87478         0.96516        -0.94816        -0.26751        -0.55524        -0.25841        -0.95288         0.05191        -0.67951         0.36762        -0.97965        -0.85944
      1646          0.15732        -0.91772         0.02557        -0.36458        -0.22388        -0.24481         0.99663        -0.66374         0.86486         0.72101         0.27261        -0.37853        -0.44866        -0.08257
      1647          0.42175         0.44687         0.26732        -0.26083         0.11921        -0.75773         0.76459         0.61909        -0.15781        -0.96474        -0.28000        -0.20690        -0.89060         0.11158
      1648          0.58723        -0.94793         0.92458        -0.73142         0.28413         0.07365         0.78306         0.63974         0.31114        -0.39814         0.08624         0.68863        -0.22692        -0.22264
      1649          0.18301        -0.97030        -0.30454         0.22218        -0.75173         0.81386        -0.56843         0.12572        -0.71916         0.80408        -0.26179         0.07596         0.98178         0.80655
      1650          0.49889        -0.08701        -0.78180         0.64468         0.44287         0.94259        -0.79228        -0.46042         0.61447         0.13182         0.03391        -0.80849         0.48126         0.41448
      1651         -0.34289         0.61743        -0.19763         0.75611        -0.70637         0.05522        -0.43152        -0.32665        -0.66706         0.72887        -0.62378         0.89022         0.35876         0.48195
      1652          0.95947        -0.92721        -0.46845        -0.43835         0.39286        -0.64918         0.89274        -0.42609         0.72713        -0.95556         0.61530        -0.74867         0.68759        -0.98051
      1653         -0.84558         0.71749         0.21501         0.69887        -0.57892        -0.13040         0.44463         0.37860         0.75811         0.61579        -0.24802         0.15438         0.06966         0.79535
      1654         -0.78892         0.98893         0.28583        -0.16338        -0.11521        -0.52000         0.66756        -0.75209         0.24957        -0.71232         0.19671         0.91356        -0.57102         0.83448
      1655          0.80192        -0.61789         0.59968        -0.31590        -0.41550         0.56745         0.28717        -0.76181         0.95231         0.26980         0.10988         0.61450        -0.64401         0.31777
      1656         -0.24306         0.43929        -0.48562        -0.69791         0.43561         0.13921         0.50150        -0.66676         0.26645         0.83252        -0.44922        -0.03713        -0.36189        -0.44662
      1657          0.35103        -0.52325        -0.19519         0.01792         0.72130         0.25025         0.85449        -0.01225        -0.42852        -0.75860        -0.72879         0.28164        -0.40247         0.95248
      1658          0.18868        -0.02575        -0.09783         0.49687        -0.41196         0.90159         0.84671         0.76461         0.92741        -0.13278        -0.51987         0.08143        -0.83354         0.66652
      1659          0.75109        -0.31073        -0.09422        -0.48452         0.67373        -0.67445         0.10512         0.68331        -0.29794         0.83672        -0.19607         0.77947         0.69713         0.33771
      1660         -0.48755         0.24689         0.45877         0.15489         0.73155         0.82094         0.31168        -0.76695        -0.17831         0.35131         0.58708         0.25963        -0.13946        -0.77064
      1661         -0.80962        -0.98047        -0.79902        -0.71931         0.47192        -0.57604         0.80070        -0.34689        -0.02111        -0.80306         0.02507        -0.70389         0.47972        -0.75782
      1662         -0.48353         0.84527         0.19223         0.39293        -0.14300        -0.69908         0.50879         0.49086        -0.98758        -0.90665         0.58249         0.27153         0.84646         0.79023
      1663         -0.05619         0.82126        -0.20512         0.32381         0.69804        -0.34387         0.09914         0.99887         0.04185         0.16163         0.92749         0.89097        -0.90583         0.53356
      1664          0.10314         0.42536        -0.09467         0.87764         0.85505        -0.49838         0.14748         0.26127        -0.16822         0.79314         0.93529        -0.63170         0.18205         0.82865
      1665         -0.08246        -0.44974         0.03810        -0.62974        -0.46517         0.26046         0.08445        -0.78624        -0.02755        -0.03537         0.25620         0.66087        -0.73975         0.16565
      1666         -0.48175        -0.34866         0.25660        -0.67934        -0.85165        -0.21975        -0.82134         0.82941        -0.37225         0.97228        -0.97910         0.11541        -0.34443         0.51280
      1667          0.37692         0.07945         0.85398        -0.31406        -0.87179        -0.98048        -0.83539         0.60980        -0.17961         0.83054        -0.51209         0.92790        -0.04842         0.28253
      1668         -0.00982         0.15991         0.78079        -0.80547        -0.05603         0.77613         0.87797        -0.93336        -0.00435         0.58732        -0.66305         0.85346         0.29298         0.56585
      1669          0.89140         0.23592        -0.25027         0.71948        -0.71901        -0.10641         0.50698         0.62767         0.00236         0.04129        -0.93148         0.26077         0.71180        -0.07428
      1670          0.15252        -0.10692         0.20401         0.11382         0.11048        -0.33431         0.12120        -0.55242        -0.60510         0.11162        -0.12516        -0.21245        -0.44105        -0.47053
      1671          0.36322         0.28854        -0.87186        -0.19230         0.07015        -0.18152         0.43782        -0.04035         0.65828         0.65275         0.39016         0.34208        -0.16239        -0.11396
      1672          0.36525        -0.20212        -0.40013         0.07674         0.48149        -0.05867        -0.71636        -0.90942         0.32950        -0.11272         0.04727         0.89477         0.27511         0.36952
      1673         -0.23313        -0.04532         0.13286         0.20939        -0.93873        -0.79640        -0.01160         0.47666         0.84165        -0.52875         0.68835         0.27873        -0.78573         0.89389
      1674          0.15316         0.54642         0.89762        -0.18964        -0.27391        -0.12254         0.42562         0.41770        -0.06901        -0.88220         0.43346        -0.34128         0.00343        -0.54374
      1675          0.80849        -0.22935        -0.20781        -0.21312        -0.52223        -0.37101        -0.60417        -0.84979        -0.19803         0.11955        -0.35815        -0.66548         0.51045         0.49906
      1676         -0.31073         0.53251         0.72631        -0.19088         0.80297         0.43609         0.90861         0.19081        -0.44071         0.18729        -0.74664         0.54792         0.16874         0.48953
      1677         -0.83900        -0.61921        -0.89447        -0.52354        -0.83405        -0.82427         0.25798         0.74598         0.59162         0.50407         0.03306        -0.30703         0.88957        -0.95917
      1678          0.36602        -0.48187        -0.41320        -0.08947         0.29378         0.89845        -0.76585         0.20340         0.34460         0.29925         0.98232        -0.05477         0.18289        -0.77309
      1679         -0.93565         0.52870         0.03001        -0.25570        -0.17266        -0.85685         0.91000        -0.14950         0.51818        -0.65919         0.88765        -0.94031         0.62647         0.02454
      1680          0.65289        -0.42809         0.22160        -0.22397         0.74412        -0.50653        -0.88204         0.40735         0.36988        -0.69453        -0.40434         0.96547        -0.28851        -0.17121
      1681          0.23849        -0.20498         0.70202        -0.39226         0.38664        -0.90003        -0.71736        -0.86723         0.06964         0.22244        -0.62807        -0.43088        -0.04770         0.35461
      1682         -0.70123         0.98639         0.28193        -0.11112         0.10953         0.00231        -0.29243        -0.98640         0.69913         0.62194         0.89596        -0.06156         0.26539         0.80463
      1683         -0.12469        -0.76922        -0.48371         0.61220        -0.68195         0.40587         0.92860        -0.06252         0.96824         0.34961        -0.00305         0.62759        -0.26945        -0.76519
      1684          0.96674         0.69110         0.78732        -0.45717        -0.03653         0.12669         0.62559         0.89466         0.47829         0.94577         0.64116         0.57874        -0.40117        -0.86328
      1685          0.43531        -0.53531        -0.24547        -0.93914         0.63799        -0.55211         0.29714        -0.25443         0.47769         0.10066        -0.77488         0.30959         0.20621         0.26275
      1686          0.69834        -0.18594         0.03668        -0.25653        -0.66368         0.57110        -0.68607        -0.14042         0.68995         0.36919         0.39792         0.62262         0.24698        -0.76588
      1687         -0.62749         0.53112         0.84127        -0.13766        -0.17078         0.43064         0.19113        -0.84162        -0.88613         0.92317         0.23087        -0.74936         0.66391        -0.18363
      1688         -0.34917        -0.58466         0.75221         0.15158        -0.20605        -0.88730        -0.74642         0.67436        -0.78986        -0.22733        -0.21638         0.79921         0.34108        -0.62708
      1689         -0.18414         0.74057        -0.13399        -0.89056        -0.31598         0.59298         0.93522         0.26935         0.04417         0.77779         0.61752        -0.71614         0.28793         0.33240
      1690         -0.75751        -0.24010         0.34703        -0.15752        -0.15691         0.38491        -0.24931        -0.76009        -0.34801        -0.01804         0.96858        -0.02242        -0.46293        -0.41017
      1691          0.59553         0.03308        -0.00919        -0.58218        -0.18216         0.06396         0.59093         0.45844        -0.30854         0.60535         0.85501        -0.97144         0.95878         0.88898
      1692         -0.35562        -0.99864        -0.25063        -0.74620        -0.47319        -0.10314        -0.29740        -0.36663        -0.12078         0.99806         0.33620         0.35158        -0.08840         0.55661
      1693         -0.06440        -0.08032        -0.93574        -0.90303         0.03127         0.25473         0.09634         0.41402         0.53085         0.09055        -0.27284         0.06010        -0.27097         0.30486
      1694         -0.57439        -0.08328        -0.53538        -0.25229        -0.09491        -0.70196        -0.40832         0.04719        -0.59327        -0.03603         0.36095         0.55372        -0.94388         0.22129
